id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,state,zipcode,market,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,requires_license,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month
12898806,22541573,14/10/2014,"New York, New York, United States",within an hour,100%,69%,f,122,122,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36451714,-71.063561,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$220.00,,,,,1,$0.00,10,1125,a week ago,,20,50,80,80,06/09/2016,0,,f,f,moderate,13,
14335782,87226338,01/08/2016,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'google', 'jumio', 'kba']",t,t,Downtown,Watertown,MA,2472,Boston,"Watertown, MA",42.36388346,-71.05800765,f,Camper/RV,Entire home/apt,7,0,0,3,Real Bed,$60.00,,,$500.00,$57.00,1,$0.00,1,1125,today,,4,34,64,339,06/09/2016,0,,f,t,moderate,1,
6741968,28662502,03/03/2015,"Boston, Massachusetts, United States",within an hour,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35730681,-71.06178635,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$239.00,,,$399.00,$49.00,2,$39.00,1,1125,a week ago,,0,9,25,291,06/09/2016,85,95,f,f,strict,1,5.67
4275846,2356643,12/05/2012,"Cambridge, Massachusetts, United States",within a few hours,94%,84%,f,18,18,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35122666,-71.06408081,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$150.00,$482.00,"$1,701.00",$100.00,$40.00,1,$15.00,1,1125,today,,1,12,42,316,06/09/2016,54,77,f,f,moderate,7,2.35
13926017,36981635,28/06/2015,"New York, New York, United States",within an hour,86%,99%,f,5,5,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.3511399,-71.0631665,f,Apartment,Entire home/apt,5,1,2,2,Real Bed,$290.00,,,,,1,$0.00,1,1125,2 weeks ago,,0,0,0,245,06/09/2016,4,87,f,t,flexible,2,2.14
8814532,4962900,04/02/2013,"Spokane, Washington, United States",within an hour,100%,36%,f,307,307,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36436489,-71.06348725,t,Apartment,Entire home/apt,5,2,2,3,Real Bed,$153.00,,,,$136.00,1,$0.00,2,1125,today,,26,56,86,361,06/09/2016,7,97,f,f,strict,25,0.69
11336922,59334069,18/02/2016,US,N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,f,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.35864735,-71.05438976,t,Apartment,Private room,4,1,1,1,Real Bed,$250.00,,,,,1,$0.00,1,1125,7 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
14236787,86576589,28/07/2016,"Winchester, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['phone', 'facebook']",t,f,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.35949188,-71.05250994,f,Apartment,Private room,2,1,1,1,Real Bed,$295.00,,,,,1,$0.00,1,1125,6 weeks ago,,0,0,0,8,06/09/2016,0,,f,f,flexible,1,
14760955,1118374,06/09/2011,"Belmont, Massachusetts, United States",within an hour,100%,96%,f,4,4,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35889439,-71.06157006,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,$204.00,,,$199.00,$45.00,0,$0.00,1,1125,today,,9,29,59,334,06/09/2016,0,,f,t,strict,3,
8420956,43942636,11/09/2015,"Fort Lauderdale, Florida, United States",within an hour,100%,67%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2110,Boston,"Boston, MA",42.36203933,-71.04985305,t,Boat,Private room,2,1,1,1,Real Bed,$345.00,,,$325.00,,1,$0.00,1,2,a week ago,,27,34,34,34,06/09/2016,8,100,f,f,flexible,1,0.69
8814105,4962900,04/02/2013,"Spokane, Washington, United States",within an hour,100%,36%,f,307,307,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36204996,-71.06340407,t,Apartment,Entire home/apt,7,2,3,4,Real Bed,$181.00,,,,$136.00,1,$0.00,2,1125,today,,24,54,75,350,06/09/2016,17,96,f,f,strict,25,1.73
14122467,32088178,27/04/2015,"Cambridge, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2110,Boston,"Boston, MA",42.35544359,-71.05798502,t,,Entire home/apt,2,1,1,1,Real Bed,$190.00,,,,,1,$0.00,2,3,7 weeks ago,,0,0,0,0,06/09/2016,0,,f,f,strict,1,
10730,26988,22/07/2009,"Boston, Massachusetts, United States",within a few hours,100%,93%,f,12,12,"['phone', 'reviews']",t,f,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35840349,-71.06185033,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$150.00,"$1,200.00","$3,000.00","$1,000.00",$250.00,0,$0.00,6,365,a week ago,,0,0,0,94,06/09/2016,21,95,f,f,strict,10,0.25
9796309,9671845,28/10/2013,"New York, New York, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'kba']",t,f,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.35858382,-71.0526974,t,Villa,Private room,4,1,1,1,Real Bed,$100.00,,,,,1,$0.00,1,7,9 months ago,,0,0,0,0,06/09/2016,0,,f,t,flexible,1,
14351036,47486176,26/10/2015,"Quincy, Massachusetts, United States",within an hour,100%,98%,f,3,3,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35077428,-71.06409216,f,Apartment,Private room,3,1.5,1,2,Real Bed,$80.00,,,$100.00,$10.00,1,$30.00,1,1125,2 days ago,,15,42,54,54,06/09/2016,5,76,f,f,flexible,1,5
14679817,25757249,07/01/2015,"Boston, Massachusetts, United States",within an hour,100%,93%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35078494,-71.05601805,t,Loft,Private room,3,1,1,1,Real Bed,$139.00,,,$150.00,$10.00,1,$0.00,1,1125,a week ago,,11,35,65,340,06/09/2016,2,100,f,t,flexible,1,2
8325477,43888695,10/09/2015,"Boston, Massachusetts, United States",within an hour,100%,0%,f,1,1,"['email', 'phone', 'reviews']",t,f,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.35994471,-71.06206012,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$275.00,"$1,750.00","$3,500.00",,,1,$0.00,5,180,2 weeks ago,,0,5,32,307,06/09/2016,4,100,f,f,moderate,1,0.37
9680953,2237819,27/04/2012,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews']",t,f,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.3653412,-71.06101106,t,Apartment,Entire home/apt,5,1,1,1,Real Bed,$135.00,,,,$10.00,1,$20.00,1,1125,7 months ago,,0,0,0,4,06/09/2016,18,95,f,f,strict,1,1.96
10549219,54404109,12/01/2016,"Abington, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'kba']",t,f,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.3580607,-71.05266926,t,Condominium,Private room,4,1,1,2,Real Bed,$250.00,,,,,1,$0.00,4,4,8 months ago,,0,0,0,0,06/09/2016,0,,f,t,flexible,1,
13793578,10896845,29/12/2013,"Montreal, Quebec, Canada",within a few hours,90%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.35931918,-71.05319416,t,Other,Entire home/apt,4,1,1,1,Real Bed,$250.00,,,,,1,$0.00,3,7,5 weeks ago,,0,4,34,34,06/09/2016,0,,f,f,strict,1,
12383703,30283594,30/03/2015,US,within a few hours,98%,55%,f,749,749,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35211359,-71.06347464,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,$199.00,,,,$100.00,1,$0.00,2,1125,today,,25,55,85,175,06/09/2016,3,93,f,f,strict,136,1.27
5649821,28241697,23/02/2015,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35108656,-71.06527093,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$300.00,,,,$50.00,1,$0.00,3,1125,3 months ago,,28,58,88,363,06/09/2016,14,85,f,f,strict,1,0.87
5371687,19917804,12/08/2014,"Beverly, Massachusetts, United States",within a few hours,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35839047,-71.06209849,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$249.00,,"$3,300.00",$300.00,$100.00,1,$0.00,3,1125,today,,2,8,31,299,06/09/2016,26,98,f,f,strict,1,1.51
8814215,4962900,04/02/2013,"Spokane, Washington, United States",within an hour,100%,36%,f,307,307,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36249469,-71.06271025,t,Apartment,Entire home/apt,7,2,3,4,Real Bed,$167.00,,,,$136.00,1,$0.00,2,1125,today,,25,55,85,360,06/09/2016,5,92,f,f,strict,25,0.52
12563549,34226261,25/05/2015,"Boston, Massachusetts, United States",within a day,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.35771006,-71.056722,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$400.00,,,"$1,000.00",$75.00,1,$50.00,1,1125,7 weeks ago,,28,58,88,88,06/09/2016,1,80,f,f,flexible,1,0.27
2715779,178829,23/07/2010,"Braintree, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'manual_offline', 'jumio']",t,t,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.3579358,-71.05221256,t,Villa,Private room,4,1,1,2,Real Bed,$400.00,,,,,1,$0.00,3,1125,6 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
13152370,43959997,11/09/2015,"Medford, Massachusetts, United States",within an hour,100%,99%,f,4,4,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35561391,-71.06282258,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,$285.00,,,$300.00,$100.00,4,$45.00,2,1125,3 weeks ago,,5,11,29,119,06/09/2016,10,90,f,f,moderate,4,4.92
12382239,45824588,05/10/2015,"Boston, Massachusetts, United States",within a few hours,100%,100%,f,1,1,"['email', 'phone', 'reviews']",t,f,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36431611,-71.06107519,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$250.00,,,$500.00,,4,$75.00,2,1125,2 months ago,,0,0,0,0,06/09/2016,11,97,f,f,moderate,1,2.34
60356,26988,22/07/2009,"Boston, Massachusetts, United States",within a few hours,100%,93%,f,12,12,"['phone', 'reviews']",t,f,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35711748,-71.06179966,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$175.00,"$1,200.00","$2,900.00","$1,000.00",$150.00,1,$0.00,7,30,4 weeks ago,,0,0,0,82,06/09/2016,5,92,f,f,strict,10,0.15
1340290,3274255,15/08/2012,"Boston, Massachusetts, United States",within an hour,100%,57%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.3668164,-71.06458525,f,Apartment,Private room,1,1,1,1,Real Bed,$110.00,$950.00,"$1,700.00",,,1,$0.00,3,60,3 weeks ago,,30,60,90,365,06/09/2016,9,91,f,f,strict,1,0.27
11842312,12243051,14/02/2014,"Montreal, Quebec, Canada",within a few hours,71%,98%,f,363,363,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35162293,-71.06685883,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$179.00,,,$400.00,$95.00,1,$10.00,3,1125,today,,11,27,54,100,06/09/2016,12,90,f,t,strict,58,2.93
4977034,25655149,05/01/2015,"Boston, Massachusetts, United States",within an hour,100%,67%,t,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.34968124,-71.05680925,t,Loft,Entire home/apt,4,2,2,2,Real Bed,$400.00,,,,$120.00,1,$0.00,2,1125,today,,7,14,44,319,06/09/2016,34,97,f,f,flexible,1,1.7
4075898,20857768,02/09/2014,"Boston, Massachusetts, United States",within a few hours,100%,67%,f,15,15,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35448104,-71.06130785,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$289.00,,,,,1,$0.00,4,1125,today,,10,36,66,66,06/09/2016,41,94,f,f,moderate,10,1.73
8696200,19470226,04/08/2014,"Boston, Massachusetts, United States",within an hour,100%,100%,f,2,2,"['email', 'phone', 'amex', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36669453,-71.06633635,t,Apartment,Shared room,2,1,1,2,Airbed,$103.00,$575.00,"$1,491.00",$250.00,,1,$10.00,2,1125,3 months ago,,0,0,0,0,06/09/2016,12,95,f,t,strict,2,1.24
8302844,1846434,02/03/2012,"Boston, Massachusetts, United States",within an hour,97%,95%,f,4,4,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36109379,-71.06244079,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$107.00,,,$100.00,$50.00,2,$20.00,2,1125,yesterday,,2,3,5,8,06/09/2016,78,89,f,f,strict,2,6.7
9709597,49420203,19/11/2015,US,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.35877952,-71.05239624,f,Other,Private room,4,1,1,2,Real Bed,$400.00,"$1,800.00",,,,0,$0.00,4,7,2 months ago,,0,0,0,8,06/09/2016,1,100,f,t,moderate,1,0.22
8432166,19834500,11/08/2014,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook']",t,f,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35133653,-71.06556203,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$175.00,,,,$20.00,1,$0.00,3,1125,8 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
8792552,46076242,08/10/2015,United States,within an hour,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35510046,-71.06147151,t,Apartment,Entire home/apt,7,1,2,4,Real Bed,$265.00,"$1,200.00","$4,300.00",,$60.00,1,$0.00,1,1125,3 weeks ago,,0,0,0,0,06/09/2016,38,77,f,t,strict,1,3.84
12087989,799496,10/07/2011,"Boston, Massachusetts, United States",within a few hours,100%,96%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35267903,-71.06409034,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,$220.00,,,$300.00,$60.00,2,$20.00,2,1125,a week ago,,6,11,41,312,06/09/2016,12,98,f,f,strict,2,2.52
2547129,3137257,02/08/2012,"Boston, Massachusetts, United States",within a few hours,97%,84%,f,11,11,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.36277278,-71.05939337,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$199.00,"$1,300.00","$3,400.00",$500.00,$125.00,1,$0.00,3,1125,today,,5,18,48,138,06/09/2016,9,91,f,f,strict,7,0.36
4190704,11272292,13/01/2014,"Boston, Massachusetts, United States",within an hour,97%,100%,f,4,4,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35524342,-71.06120552,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,$220.00,"$1,100.00",,$95.00,$40.00,2,$20.00,1,30,5 weeks ago,,5,21,51,324,06/09/2016,81,81,f,f,moderate,4,3.43
7728499,22348222,09/10/2014,"Middlesex County, Massachusetts, United States",within a few hours,100%,91%,f,52,52,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.35952515,-71.06248985,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$160.00,"$1,150.00",,,$225.00,1,$0.00,7,1125,2 months ago,,1,19,49,324,06/09/2016,6,93,f,f,strict,50,0.5
12541136,15588404,16/05/2014,"Boston, Massachusetts, United States",within an hour,100%,56%,f,1,1,"['email', 'phone', 'reviews']",t,f,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35851925,-71.0628173,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$230.00,,,,$25.00,2,$10.00,5,1125,5 weeks ago,,0,6,36,36,06/09/2016,6,100,f,f,strict,1,1.55
13652746,25188,10/07/2009,US,within a few hours,89%,45%,f,558,558,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35102339,-71.06379303,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$209.00,,,,$150.00,1,$0.00,5,1125,2 weeks ago,,18,48,78,168,06/09/2016,0,,f,f,super_strict_30,79,
8563141,43959997,11/09/2015,"Medford, Massachusetts, United States",within an hour,100%,99%,f,4,4,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35634575,-71.06137948,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$285.00,,"$5,500.00",$300.00,$100.00,4,$0.00,2,1125,3 weeks ago,,5,8,36,127,06/09/2016,37,91,f,f,moderate,4,3.4
6924700,20582119,26/08/2014,"Boston, Massachusetts, United States",within an hour,100%,99%,f,4,4,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2110,Boston,"Boston, MA",42.35542424,-71.05775942,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$265.00,,,$100.00,$60.00,1,$0.00,1,1125,today,,0,0,0,66,06/09/2016,101,93,f,f,moderate,4,7.05
6596242,11792930,30/01/2014,"Boston, Massachusetts, United States",within a few hours,100%,33%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35326566,-71.06095516,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,$185.00,"$1,200.00",,$200.00,$50.00,2,$25.00,1,1125,3 weeks ago,,0,9,39,39,06/09/2016,14,95,f,f,strict,1,0.91
7054912,6223931,04/05/2013,"Philadelphia, Pennsylvania, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36623308,-71.05904009,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$225.00,,,,,1,$0.00,1,1125,14 months ago,,0,0,0,0,06/09/2016,2,100,f,f,flexible,1,0.14
665035,25188,10/07/2009,US,within a few hours,89%,45%,f,558,558,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36256484,-71.06369783,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$249.00,,"$6,380.00",,$150.00,1,$0.00,4,365,a week ago,,29,59,89,364,06/09/2016,0,,f,f,super_strict_30,79,
10116914,30283594,30/03/2015,US,within a few hours,98%,55%,f,749,749,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35214194,-71.0635195,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$169.00,,,,$100.00,1,$0.00,3,1125,today,,26,56,86,172,06/09/2016,0,,f,f,strict,136,
9218288,21361004,15/09/2014,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35758107,-71.06158527,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$325.00,,,,$30.00,1,$0.00,1,1125,10 months ago,,0,0,0,0,06/09/2016,0,,f,f,moderate,1,
12232615,17893434,09/07/2014,US,N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,f,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35580918,-71.0612885,t,Apartment,Private room,2,1,1,1,Real Bed,$250.00,,,,,1,$0.00,1,1125,5 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
12363660,56359408,27/01/2016,"Boston, Massachusetts, United States",within an hour,100%,61%,f,3,3,"['email', 'phone', 'reviews']",t,f,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35235689,-71.06534161,f,Apartment,Entire home/apt,3,1,0,2,Real Bed,$206.00,,,$100.00,$35.00,2,$35.00,2,1125,3 weeks ago,,19,49,79,354,06/09/2016,15,87,f,f,strict,3,4.02
13723404,12243051,14/02/2014,"Montreal, Quebec, Canada",within a few hours,71%,98%,f,363,363,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,Downtown,Boston,MA,2110,Boston,"Boston, MA",42.3552482,-71.05772899,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$189.00,,,$400.00,$95.00,1,$0.00,3,1125,today,,6,22,52,79,06/09/2016,4,85,f,t,strict,58,3.16
11069156,7069145,23/06/2013,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2111,Boston,"Boston, MA",42.35616708,-71.06108437,t,Apartment,Private room,2,1,1,1,Real Bed,$400.00,,,,,1,$0.00,1,1125,4 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
9707238,39237801,22/07/2015,"Lansdale, Pennsylvania, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'kba']",t,f,Downtown,Boston,MA,2114,Boston,"Boston, MA",42.36571169,-71.06023043,t,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,$299.00,,,,,1,$0.00,1,1125,4 months ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,1,
14574734,88360952,06/08/2016,US,within an hour,100%,100%,f,1,1,"['phone', 'reviews']",t,f,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35044568,-71.06491853,f,Apartment,Shared room,2,1,1,1,Real Bed,$150.00,,,,,1,$0.00,1,1125,3 weeks ago,,21,47,77,77,06/09/2016,3,100,f,f,moderate,1,3
14754902,12243051,14/02/2014,"Montreal, Quebec, Canada",within a few hours,71%,98%,f,363,363,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35027705,-71.06521008,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$209.00,,,$400.00,$95.00,1,$0.00,3,1125,today,,0,0,0,2,06/09/2016,0,,f,t,strict,58,
10117803,30283594,30/03/2015,US,within a few hours,98%,55%,f,749,749,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35126102,-71.06362542,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,$199.00,,,,$100.00,1,$0.00,3,1125,a week ago,,29,59,89,179,06/09/2016,2,80,f,f,strict,136,0.3
8792,26988,22/07/2009,"Boston, Massachusetts, United States",within a few hours,100%,93%,f,12,12,"['phone', 'reviews']",t,f,Downtown,Boston,MA,2108,Boston,"Boston, MA",42.35849698,-71.06201144,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$154.00,$750.00,"$2,900.00","$1,000.00",$250.00,0,$0.00,30,365,a week ago,,0,0,0,248,06/09/2016,18,91,f,f,moderate,10,0.21
10295349,16938558,18/06/2014,"Boston, Massachusetts, United States",within a few hours,97%,63%,f,2,2,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.35795945,-71.05808346,t,Bed & Breakfast,Private room,8,1,1,2,Real Bed,$70.00,,,,$15.00,1,$50.00,1,1125,3 months ago,,28,55,85,360,06/09/2016,5,64,f,f,strict,2,0.67
13836832,81626490,04/07/2016,"Boston, Massachusetts, United States",within a day,63%,100%,f,1,1,"['email', 'phone']",t,f,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35071566,-71.06429009,f,Apartment,Entire home/apt,4,1,2,2,Real Bed,$199.00,,,$300.00,,1,$0.00,10,30,4 weeks ago,,0,0,0,0,06/09/2016,0,,f,t,flexible,1,
14897219,31804748,23/04/2015,"Boston, Massachusetts, United States",within an hour,100%,95%,f,4,4,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2109,Boston,"Boston, MA",42.35875559,-71.05478978,f,Apartment,Entire home/apt,6,2,2,3,Real Bed,$425.00,,,,,1,$0.00,1,1125,today,,17,44,74,349,06/09/2016,0,,f,f,moderate,4,
14760973,25700968,06/01/2015,US,within a few hours,98%,94%,f,3,3,"['email', 'phone', 'reviews']",t,f,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35059403,-71.06534689,t,Apartment,Shared room,1,1,1,1,Pull-out Sofa,$99.00,,,,,1,$0.00,1,1125,a week ago,,18,48,78,353,06/09/2016,0,,f,f,moderate,3,
9922595,30283594,30/03/2015,US,within a few hours,98%,55%,f,749,749,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Boston,MA,2116,Boston,"Boston, MA",42.35107229,-71.06305596,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$169.00,,,,$100.00,1,$0.00,3,1125,a week ago,,29,59,89,175,06/09/2016,1,100,f,f,strict,136,1
